,TRAIN NO.,CLASS,FROM_CODE,TO_CODE,JOURNEY-DAY,JOURNEY-MONTH,JOURNEY-YEAR,QUOTA,BOOKING-DAY,BOOKING-MONTH,BOOKING-YEAR,WAITING NO.,CONFIRMED
9077,10970,7,382,490,4,6,2015,6,3,5,2014,101,0
9078,10893,6,668,559,8,1,2016,11,14,5,2014,56,51
9079,10432,5,510,311,2,3,2015,1,7,12,2014,93,0
9080,10400,2,632,270,20,7,2015,10,15,9,2015,38,51
9081,10784,6,349,323,28,4,2014,5,9,2,2014,75,51
9082,10893,2,420,638,15,4,2013,6,4,7,2013,40,51
9083,10058,4,230,82,5,7,2013,3,8,4,2016,4,52
9084,10778,1,364,237,11,12,2013,8,4,11,2015,133,0
9085,10500,4,638,168,8,3,2016,7,19,8,2014,131,0
9086,10929,6,619,222,23,1,2014,5,20,3,2016,79,50
9087,10673,4,262,221,11,5,2016,10,9,1,2016,121,0
9088,10177,6,559,31,10,12,2013,10,19,5,2014,48,51
9089,10795,4,10,53,29,4,2013,10,26,9,2013,55,51
9090,10797,2,694,435,9,7,2014,2,11,4,2014,80,34
9091,10424,1,411,428,3,1,2016,6,22,6,2013,23,51
9092,10482,7,129,77,20,12,2014,8,15,9,2013,55,50
9093,10302,7,105,456,15,10,2015,5,5,11,2016,47,51
9094,10884,4,512,4,7,1,2015,2,6,4,2015,34,51
9095,10095,4,672,474,22,7,2016,1,24,11,2016,63,51
9096,10192,3,499,323,8,12,2016,3,6,10,2013,140,0
9097,10179,1,670,118,10,3,2014,7,5,11,2013,96,0
9098,10348,3,494,247,6,4,2014,7,1,5,2013,137,0
9099,10749,4,293,523,22,1,2016,6,13,8,2013,134,0
9100,10516,4,26,565,10,10,2015,10,12,10,2016,58,51
9101,10737,3,434,508,9,11,2014,1,11,5,2013,3,52
9102,10721,5,310,91,17,5,2014,1,21,6,2016,75,51
9103,10998,7,57,174,17,4,2013,1,2,3,2014,60,50
9104,10220,4,105,316,17,2,2016,3,20,9,2014,108,0
9105,10158,5,250,265,13,8,2016,1,13,2,2014,94,0
9106,10038,4,607,400,17,6,2015,4,29,6,2015,101,0
9107,10178,1,326,512,14,3,2014,9,8,8,2015,108,0
9108,10786,4,324,437,13,11,2016,6,13,11,2014,11,52
9109,10334,7,510,672,21,3,2016,4,29,4,2015,102,0
9110,10017,3,241,229,23,6,2016,7,15,8,2013,121,0
9111,10406,5,456,451,24,1,2013,8,26,4,2013,136,0
9112,10062,6,600,319,9,6,2015,9,26,9,2016,37,51
9113,10610,1,240,482,23,7,2014,3,5,4,2016,124,0
9114,10461,3,406,216,26,2,2013,5,15,2,2013,38,51
9115,10907,3,616,222,4,8,2013,8,19,1,2014,25,51
9116,10678,2,71,646,8,2,2013,10,16,4,2015,60,51
9117,10306,6,341,177,29,4,2013,10,7,2,2013,22,51
9118,10395,3,193,443,10,10,2016,5,5,5,2013,9,52
9119,10880,5,643,335,9,3,2013,9,22,11,2015,1,52
9120,10673,5,169,473,17,9,2014,10,4,10,2016,91,0
9121,10152,2,428,569,12,5,2014,2,11,9,2013,70,50
9122,10361,4,499,407,23,12,2015,3,29,9,2014,113,0
9123,10781,1,26,172,28,9,2016,5,27,7,2013,137,0
9124,10676,4,614,348,22,7,2016,8,21,9,2013,15,51
9125,10331,1,42,520,9,10,2016,3,8,9,2013,110,0
9126,10580,7,173,201,5,10,2016,1,5,8,2014,105,0
9127,10997,6,278,463,21,7,2016,2,19,3,2015,122,0
9128,10740,1,359,643,24,11,2014,6,10,6,2015,106,0
9129,10628,4,175,518,10,11,2014,4,11,11,2016,75,52
9130,10816,3,560,117,25,4,2014,1,1,11,2014,47,51
9131,10296,7,298,375,23,11,2015,11,3,8,2013,5,52
9132,10011,2,123,612,7,12,2014,10,20,3,2016,89,0
9133,10024,6,255,343,2,3,2014,5,12,6,2016,108,0
9134,10293,6,456,668,4,9,2013,8,15,3,2014,20,51
9135,10731,1,269,12,6,9,2014,3,9,12,2014,90,0
9136,10998,6,614,631,20,8,2015,6,10,6,2016,49,51
9137,10051,3,527,428,6,12,2016,7,2,2,2014,22,51
9138,10750,6,647,582,14,12,2016,7,19,8,2014,129,0
9139,10997,4,666,403,26,2,2014,7,3,1,2015,79,52
9140,10803,3,613,540,14,3,2015,3,23,10,2014,17,51
9141,10917,1,179,137,8,10,2013,11,5,7,2016,65,51
9142,10322,3,486,165,28,9,2016,1,4,2,2014,8,52
9143,10464,1,405,608,22,7,2015,5,19,2,2015,69,50
9144,10968,3,71,673,29,9,2014,1,6,10,2015,34,51
9145,10676,4,313,353,14,8,2013,11,18,4,2015,124,0
9146,10269,6,414,476,3,12,2014,6,22,6,2016,51,51
9147,10265,5,340,706,29,10,2016,9,16,4,2016,40,51
9148,10407,6,260,447,15,3,2013,3,28,5,2015,32,51
9149,10013,6,228,629,14,4,2015,11,27,11,2013,71,51
9150,10880,6,14,164,19,12,2014,1,16,2,2014,131,0
9151,10246,7,528,64,12,3,2016,1,7,10,2015,120,0
9152,10925,5,272,391,9,11,2016,5,13,4,2016,104,0
9153,10928,4,240,122,19,9,2014,11,4,12,2014,118,0
9154,10380,2,542,410,9,4,2016,6,27,10,2015,105,0
9155,10378,4,319,162,27,5,2015,9,16,5,2014,75,50
9156,10722,6,698,278,22,12,2016,5,22,5,2014,75,49
9157,10839,6,318,354,20,8,2014,10,21,1,2014,9,52
9158,10221,7,360,158,13,7,2015,5,7,5,2014,48,51
9159,10390,5,166,699,24,4,2014,4,29,7,2016,76,50
9160,10036,7,175,138,24,10,2013,3,4,11,2016,134,0
9161,10827,4,427,66,14,1,2015,1,7,8,2016,14,51
9162,10882,3,422,203,27,6,2013,9,4,3,2014,118,0
9163,10630,7,576,66,20,11,2013,4,9,11,2013,6,51
9164,10988,2,51,440,14,11,2013,1,13,11,2016,36,51
9165,10019,4,58,682,4,1,2013,10,8,7,2013,107,0
9166,10842,1,574,376,10,5,2014,5,9,6,2014,71,51
9167,10869,5,622,112,22,3,2013,7,1,8,2015,6,52
9168,10931,6,31,516,19,7,2014,11,18,3,2013,134,0
9169,10745,2,684,435,1,9,2016,10,21,11,2016,94,0
9170,10674,3,611,392,13,12,2015,3,3,2,2013,120,0
9171,10839,4,121,43,25,2,2016,1,29,1,2015,31,51
9172,10429,6,221,355,25,11,2014,10,9,11,2016,138,0
9173,10498,3,344,466,19,12,2015,9,15,1,2015,136,0
9174,10531,5,510,539,29,12,2014,5,17,10,2014,121,0
9175,10459,1,3,578,7,11,2014,9,20,4,2014,103,0
9176,10355,6,431,552,9,3,2015,4,11,6,2014,132,0
9177,10138,4,332,474,15,3,2015,4,10,5,2013,41,51
9178,10408,1,322,8,16,5,2013,9,14,8,2015,36,51
9179,10690,6,70,466,15,1,2014,7,29,4,2015,103,0
9180,10848,2,255,442,23,8,2014,4,29,3,2013,53,51
9181,10802,6,423,551,3,12,2015,10,2,10,2016,77,51
9182,10564,6,277,373,8,9,2014,3,14,5,2016,127,0
9183,10479,7,56,277,12,8,2015,8,18,9,2014,12,52
9184,10769,2,592,534,1,11,2016,8,14,7,2016,48,50
9185,10935,5,208,710,3,12,2016,2,16,7,2013,124,0
9186,10937,2,2,334,8,6,2016,3,16,7,2015,92,0
9187,10467,4,492,347,18,8,2015,10,16,12,2016,133,0
9188,10056,5,52,390,12,12,2015,1,24,7,2013,99,0
9189,10656,1,472,273,13,9,2016,11,14,4,2016,45,51
9190,10012,1,492,303,2,1,2014,3,25,4,2014,102,0
9191,10773,2,677,201,29,10,2016,11,9,7,2014,42,51
9192,10330,2,702,101,22,9,2015,10,7,10,2013,96,0
9193,10571,1,96,352,28,5,2014,1,8,5,2014,81,0
9194,10085,2,693,223,26,3,2014,8,1,11,2013,35,51
9195,10100,1,89,382,25,11,2015,11,26,4,2016,86,0
9196,10172,6,639,477,25,10,2015,7,16,8,2016,10,52
9197,10557,7,599,610,21,9,2013,9,4,7,2014,83,0
9198,10957,1,149,346,28,8,2015,6,25,7,2014,98,0
9199,10249,6,632,333,17,5,2014,2,9,6,2016,45,51
9200,10069,2,422,623,10,9,2014,5,4,8,2014,124,0
9201,10980,1,123,107,11,11,2016,7,21,11,2013,32,51
9202,10751,6,302,146,14,6,2014,10,28,10,2015,72,51
9203,10644,4,184,5,24,3,2013,1,22,4,2015,13,51
9204,10149,4,311,38,3,12,2015,11,22,4,2016,81,0
9205,10610,4,522,78,26,8,2015,9,4,12,2013,77,49
9206,10320,3,109,490,3,7,2014,3,25,3,2016,56,51
9207,10497,4,566,395,10,11,2013,10,1,11,2016,75,51
9208,10755,5,101,401,8,2,2014,1,9,1,2016,113,0
9209,10776,3,661,51,22,4,2015,7,9,5,2016,21,51
9210,10498,4,380,166,19,2,2014,9,4,2,2013,120,0
9211,10144,5,578,178,19,7,2014,5,10,5,2014,87,0
9212,10757,2,651,603,7,2,2016,1,20,6,2015,59,50
9213,10708,7,633,539,8,12,2014,6,22,7,2014,1,52
9214,10091,1,386,427,19,1,2013,11,4,4,2016,27,51
9215,10287,6,463,249,24,3,2015,11,18,10,2016,1,52
9216,10233,6,557,609,19,1,2016,6,2,11,2015,75,50
9217,10313,4,346,104,25,11,2014,3,13,12,2013,115,0
9218,10477,1,316,248,7,1,2016,11,14,4,2013,44,51
9219,10166,1,502,307,9,3,2013,6,14,3,2016,19,51
9220,10040,4,22,351,9,7,2015,5,3,8,2014,4,52
9221,10466,4,389,73,3,10,2016,10,26,2,2014,54,50
9222,10318,4,565,319,25,5,2015,10,19,10,2013,13,52
9223,10014,2,206,645,3,10,2013,1,21,12,2016,39,51
9224,10699,4,562,103,21,3,2016,4,8,2,2013,43,51
9225,10593,1,593,626,3,5,2016,1,16,4,2016,64,49
9226,10846,7,505,20,22,11,2016,1,22,4,2013,45,50
9227,10805,7,251,472,26,10,2016,9,16,9,2015,74,52
9228,10990,7,299,351,24,4,2013,9,6,2,2013,36,51
9229,10690,6,130,522,19,1,2015,11,5,12,2013,103,0
9230,10040,7,608,319,16,1,2014,3,25,7,2013,87,0
9231,10025,3,111,15,27,10,2014,3,23,8,2015,35,51
9232,10177,6,288,709,12,2,2013,1,14,10,2016,131,0
9233,10671,2,706,397,24,2,2014,6,1,10,2014,10,51
9234,10113,5,526,632,19,2,2014,4,14,9,2014,5,51
9235,10255,2,601,107,28,5,2014,3,15,5,2013,98,0
9236,10861,1,424,473,3,11,2016,10,16,5,2015,57,50
9237,10632,1,309,418,9,12,2016,11,22,8,2014,41,51
9238,10725,4,607,310,29,12,2014,2,13,2,2016,65,50
9239,10416,7,32,17,2,12,2015,3,8,5,2013,33,50
9240,10876,3,53,359,22,7,2013,1,22,10,2015,25,51
9241,10105,4,529,254,18,2,2015,1,7,4,2013,47,51
9242,10417,7,672,220,1,3,2016,8,2,12,2013,140,0
9243,10176,1,652,269,21,6,2015,3,16,6,2015,85,0
9244,10786,1,645,392,23,7,2015,3,9,8,2013,66,51
9245,10120,4,143,86,13,1,2015,8,9,7,2015,51,51
9246,10706,5,418,370,20,2,2013,1,25,10,2016,40,51
9247,10067,7,690,89,1,5,2016,2,5,5,2013,94,0
9248,10624,3,236,196,8,3,2015,1,25,5,2016,33,51
9249,10609,2,257,683,25,12,2014,6,13,1,2014,63,50
9250,10091,7,616,29,17,11,2016,7,7,6,2016,48,51
9251,10461,7,73,558,1,2,2014,10,26,4,2016,109,0
9252,10000,6,692,55,18,3,2013,9,10,10,2013,108,0
9253,10400,3,696,247,3,6,2013,9,4,9,2013,84,0
9254,10973,6,136,315,27,10,2013,4,6,12,2016,71,51
9255,10101,6,6,548,25,6,2015,10,13,8,2015,88,0
9256,10258,1,206,252,3,11,2013,8,19,2,2016,64,50
9257,10130,7,186,694,8,1,2013,8,2,7,2016,76,51
9258,10569,2,414,694,25,7,2016,9,16,8,2016,73,51
9259,10998,3,144,444,21,10,2014,10,11,8,2014,16,52
9260,10246,5,107,42,2,6,2016,3,20,5,2015,132,0
9261,10031,6,142,463,9,2,2015,2,25,3,2015,18,51
9262,10528,6,595,11,22,1,2015,8,18,6,2014,127,0
9263,10411,3,208,338,27,12,2014,3,1,4,2014,83,0
9264,10066,5,681,553,28,5,2016,2,25,10,2013,70,50
9265,10576,1,420,505,11,2,2013,3,17,10,2014,132,0
9266,10723,1,149,110,17,5,2014,1,7,7,2014,66,51
9267,10829,3,249,441,9,12,2016,11,3,1,2014,45,51
9268,10715,6,291,184,14,11,2016,10,23,2,2016,120,0
9269,10249,5,364,601,20,11,2015,10,2,10,2013,107,0
9270,10678,6,97,165,20,5,2016,10,5,11,2013,108,0
9271,10715,2,24,407,14,1,2014,6,18,4,2016,4,52
9272,10458,4,339,440,6,7,2016,4,8,11,2014,110,0
9273,10067,1,170,513,5,8,2013,4,28,12,2013,7,52
9274,10486,7,84,70,13,5,2013,8,4,1,2015,39,51
9275,10613,7,192,128,9,5,2016,10,19,8,2014,127,0
9276,10348,6,296,220,28,11,2013,6,5,3,2014,118,0
9277,10745,7,220,508,8,4,2016,7,14,2,2014,79,53
9278,10203,5,480,518,10,6,2014,6,5,3,2016,54,51
9279,10998,6,548,95,16,7,2016,6,22,6,2013,72,50
9280,10771,4,695,132,19,11,2014,1,6,4,2014,113,0
9281,10213,2,169,533,29,5,2016,3,12,5,2015,64,50
9282,10648,1,625,88,3,4,2013,5,6,9,2016,49,51
9283,10221,2,281,7,24,2,2016,8,22,3,2016,75,51
9284,10563,1,387,584,20,5,2015,1,25,10,2015,21,51
9285,10710,7,143,615,21,6,2015,1,13,6,2015,114,0
9286,10070,5,167,311,12,9,2014,4,26,11,2016,81,0
9287,10206,4,408,256,29,4,2016,4,2,8,2015,52,51
9288,10373,6,486,105,3,6,2015,5,13,6,2016,3,52
9289,10632,6,447,702,1,8,2016,6,1,3,2014,4,52
9290,10353,5,591,449,6,11,2013,11,20,3,2013,38,51
9291,10259,7,165,566,19,12,2016,6,6,7,2013,118,0
9292,10408,5,336,401,2,5,2014,11,9,5,2014,107,0
9293,10359,5,223,84,23,1,2016,6,11,7,2014,17,51
9294,10345,2,315,129,8,3,2015,6,29,1,2015,134,0
9295,10202,7,151,667,25,3,2015,9,25,3,2015,45,51
9296,10934,3,93,152,4,12,2014,5,5,12,2016,118,0
9297,10929,6,205,64,15,8,2016,7,21,6,2014,120,0
9298,10410,5,496,648,2,9,2016,9,2,8,2015,75,50
9299,10513,3,92,68,23,1,2015,4,11,4,2013,65,51
9300,10619,5,525,639,13,1,2015,5,1,11,2013,30,51
9301,10056,2,332,168,5,6,2015,6,26,8,2014,53,51
9302,10159,5,70,313,25,10,2014,7,5,3,2015,9,52
9303,10118,4,631,706,17,5,2014,8,10,7,2014,44,51
9304,10024,3,452,700,10,10,2014,11,26,1,2016,30,51
9305,10369,2,694,654,9,9,2014,4,21,3,2015,66,50
9306,10031,6,194,342,7,5,2014,11,21,11,2016,9,52
9307,10716,1,601,343,15,5,2016,9,2,6,2013,71,51
9308,10406,5,89,107,11,12,2014,4,16,6,2014,44,51
9309,10468,5,405,560,18,7,2014,11,28,7,2014,116,0
9310,10435,2,544,2,10,7,2016,1,12,11,2014,81,0
9311,10260,5,226,457,27,2,2014,2,22,5,2013,34,51
9312,10534,1,475,13,25,6,2016,10,29,10,2013,104,0
9313,10159,5,414,97,2,11,2016,9,21,10,2015,15,52
9314,10215,4,189,357,17,7,2014,1,12,8,2014,85,0
9315,10265,3,226,276,19,2,2016,2,19,10,2016,53,51
9316,10141,6,15,31,17,7,2014,3,11,6,2013,129,0
9317,10049,3,595,412,11,1,2014,7,14,3,2016,17,51
9318,10134,3,656,126,2,4,2016,5,20,12,2015,43,51
9319,10054,2,48,287,14,1,2013,1,27,3,2015,52,51
9320,10382,2,229,97,13,6,2016,8,3,12,2015,88,0
9321,10336,1,284,304,8,10,2014,2,10,6,2014,81,0
9322,10802,1,481,265,9,12,2013,6,9,3,2015,32,51
9323,10231,7,70,97,17,4,2014,11,24,1,2016,50,51
9324,10816,7,626,562,20,7,2014,11,7,8,2016,62,51
9325,10335,3,155,110,2,11,2014,10,28,5,2016,24,52
9326,10184,5,387,510,5,8,2016,7,3,4,2014,56,51
9327,10458,4,479,461,3,7,2015,9,16,9,2015,35,51
9328,10943,3,552,533,17,7,2014,10,21,12,2014,95,0
9329,10608,5,353,631,9,6,2016,8,12,6,2013,80,52
9330,10649,4,659,395,23,3,2013,7,25,3,2015,33,51
9331,10281,1,542,689,14,5,2016,10,17,5,2015,128,0
9332,10343,1,185,2,4,12,2013,5,1,11,2016,29,51
9333,10289,5,433,427,16,1,2016,9,24,10,2013,9,52
9334,10012,3,90,54,17,12,2014,7,15,11,2015,43,51
9335,10933,3,619,477,19,1,2015,4,6,12,2014,98,0
9336,10667,5,706,195,13,8,2015,7,2,10,2015,70,51
9337,10646,6,392,443,19,10,2016,10,17,3,2015,83,0
9338,10448,4,607,345,26,3,2014,3,12,12,2013,62,51
9339,10201,5,197,670,28,7,2016,10,26,4,2014,99,0
9340,10868,6,643,704,9,4,2014,6,11,12,2014,79,51
9341,10155,1,462,303,19,11,2014,2,18,4,2014,91,0
9342,10502,4,198,411,16,10,2016,8,23,8,2015,73,51
9343,10529,5,319,418,24,9,2013,2,26,2,2016,33,51
9344,10653,1,652,441,25,11,2013,8,11,4,2013,49,51
9345,10477,4,573,442,4,5,2016,5,17,4,2016,35,51
9346,10805,5,158,280,10,11,2014,2,10,8,2016,12,52
9347,10086,5,192,559,16,6,2014,8,8,8,2015,108,0
9348,10947,7,3,416,24,11,2015,11,22,6,2016,114,0
9349,10124,2,387,179,14,3,2016,10,20,7,2014,114,0
9350,10175,4,71,149,20,7,2014,2,4,5,2014,6,52
9351,10824,4,595,189,11,6,2013,1,14,2,2016,19,51
9352,10802,4,73,593,23,4,2013,2,16,5,2016,42,51
9353,10214,4,574,15,6,2,2014,6,22,12,2016,125,0
9354,10089,1,352,531,18,2,2013,9,7,5,2015,88,0
9355,10655,5,567,290,28,2,2016,11,12,10,2014,102,0
9356,10267,4,532,95,23,10,2013,10,7,7,2016,68,51
9357,10122,6,284,417,25,8,2015,4,5,1,2016,130,0
9358,10911,6,655,638,19,3,2016,5,10,2,2015,109,0
9359,10663,2,204,668,8,7,2014,6,13,10,2015,30,51
9360,10826,3,150,708,6,3,2015,1,3,1,2015,136,0
9361,10207,7,229,578,12,2,2014,11,20,8,2016,111,0
9362,10685,1,338,321,21,12,2015,9,16,11,2013,55,51
9363,10846,5,618,353,12,7,2016,5,19,3,2016,8,52
9364,10309,6,628,60,11,12,2014,11,23,12,2015,78,50
9365,10313,6,391,501,9,11,2016,6,9,9,2014,36,51
9366,10601,3,538,713,27,7,2013,4,10,1,2014,56,50
9367,10756,5,600,372,6,6,2016,2,18,5,2015,18,51
9368,10023,5,226,670,9,8,2016,6,14,5,2016,45,51
9369,10096,7,476,74,23,11,2016,11,21,5,2016,102,0
9370,10452,2,55,516,21,9,2016,10,1,9,2016,64,51
9371,10311,3,438,9,1,6,2014,3,6,1,2015,77,52
9372,10090,5,123,689,9,12,2014,9,9,2,2015,23,51
9373,10301,4,394,388,2,10,2013,4,22,11,2013,112,0
9374,10977,1,183,245,23,5,2016,1,2,8,2016,6,52
9375,10241,4,647,319,11,6,2014,10,10,5,2016,73,51
9376,10163,6,54,686,4,10,2015,9,23,4,2013,1,52
9377,10553,5,712,110,9,2,2016,6,12,2,2014,112,0
9378,10414,6,113,509,28,4,2014,3,27,4,2016,100,0
9379,10928,7,135,157,23,3,2015,3,19,5,2016,134,0
9380,10272,1,227,263,20,7,2015,7,29,7,2013,99,0
9381,10259,2,265,7,23,4,2013,11,18,9,2016,122,0
9382,10975,4,695,680,28,1,2014,11,29,7,2014,111,0
9383,10952,6,620,341,5,3,2013,11,15,6,2015,78,52
9384,10805,3,165,316,17,10,2016,7,22,10,2013,41,51
9385,10302,3,560,70,16,3,2015,7,12,6,2014,26,51
9386,10633,5,440,107,4,12,2014,6,27,3,2016,6,51
9387,10607,6,452,101,29,8,2016,5,27,10,2016,88,0
9388,10572,7,505,86,25,4,2015,1,19,7,2013,137,0
9389,10933,5,551,440,29,10,2014,7,8,3,2013,113,0
9390,10747,4,291,181,13,10,2013,6,5,12,2016,9,52
9391,10981,3,298,5,9,11,2013,9,1,12,2016,8,52
9392,10419,2,340,498,20,4,2016,8,29,10,2015,34,51
9393,10939,4,155,638,9,10,2013,8,29,3,2015,81,0
9394,10273,3,208,288,24,1,2015,8,20,8,2016,93,0
9395,10687,1,566,299,1,6,2016,11,16,10,2014,43,51
9396,10944,3,49,667,8,6,2013,11,7,2,2016,50,51
9397,10027,1,273,650,19,1,2015,8,3,5,2014,85,0
9398,10610,7,561,398,15,12,2013,1,13,2,2014,54,50
9399,10736,2,537,43,4,6,2015,10,4,8,2014,119,0
9400,10336,3,177,100,16,10,2015,11,28,2,2013,72,50
9401,10993,1,430,89,10,4,2016,3,20,7,2015,128,0
9402,10032,4,638,538,11,7,2013,8,9,9,2014,104,0
9403,10467,6,145,427,20,11,2015,10,17,5,2014,79,52
9404,10093,6,52,280,26,6,2013,1,9,2,2014,116,0
9405,10835,2,519,452,3,7,2013,10,21,12,2013,35,51
9406,10870,3,422,51,8,12,2015,9,16,8,2013,116,0
9407,10672,2,311,371,27,12,2015,3,8,8,2013,125,0
9408,10374,7,710,168,5,11,2014,6,22,9,2013,116,0
9409,10096,4,181,656,3,5,2014,3,6,1,2015,34,51
9410,10605,5,690,712,23,6,2014,10,6,9,2015,28,51
9411,10514,3,610,201,24,8,2014,10,17,7,2016,112,0
9412,10952,2,364,664,4,9,2014,9,28,9,2014,132,0
9413,10387,7,226,77,8,11,2013,9,9,8,2014,136,0
9414,10760,2,588,306,23,9,2013,7,11,10,2013,93,0
9415,10410,7,312,74,19,8,2014,7,19,12,2016,124,0
9416,10467,6,29,383,10,3,2014,11,21,4,2016,15,52
9417,10003,6,245,219,17,2,2013,6,1,3,2015,139,0
9418,10871,5,165,233,2,11,2013,9,5,1,2013,104,0
9419,10458,5,200,406,17,12,2016,4,9,4,2014,22,51
9420,10384,5,493,345,13,5,2014,7,5,4,2014,113,0
9421,10962,1,575,695,11,3,2013,4,18,12,2013,95,0
9422,10385,6,300,150,19,2,2013,6,25,4,2015,52,51
9423,10120,6,623,483,19,10,2015,3,14,1,2016,97,0
9424,10454,5,172,50,2,1,2014,7,3,7,2016,5,52
9425,10505,6,193,637,7,12,2016,11,12,10,2014,135,0
9426,10242,4,562,99,21,3,2014,4,16,2,2015,104,0
9427,10902,2,373,570,29,5,2015,8,21,2,2013,16,51
9428,10628,4,293,257,21,4,2016,5,3,11,2016,28,51
9429,10812,2,539,519,18,5,2015,4,17,11,2013,86,0
9430,10443,3,539,169,1,6,2016,5,5,2,2015,138,0
9431,10995,5,538,655,22,11,2016,11,24,8,2014,126,0
9432,10897,2,617,223,10,1,2015,4,4,4,2015,119,0
9433,10318,2,275,531,1,6,2015,8,28,11,2014,132,0
9434,10927,1,215,271,14,1,2014,7,24,6,2013,44,51
9435,10961,6,450,625,26,2,2015,2,8,12,2013,111,0
9436,10128,4,259,42,29,9,2016,11,22,11,2013,98,0
9437,10371,5,422,250,14,6,2016,11,27,10,2016,116,0
9438,10451,6,391,226,9,10,2014,7,21,10,2013,119,0
9439,10899,5,602,570,12,9,2015,5,5,4,2015,1,52
9440,10888,4,382,338,8,5,2013,5,16,1,2015,78,52
9441,10470,1,630,188,11,4,2014,3,24,2,2014,26,51
9442,10054,4,316,158,15,6,2013,4,10,10,2013,113,0
9443,10601,2,391,33,17,3,2015,6,25,1,2013,110,0
9444,10320,2,610,647,6,4,2015,5,7,3,2014,30,51
9445,10535,6,410,448,9,9,2014,3,19,4,2016,34,51
9446,10760,1,107,488,5,11,2016,10,6,3,2014,43,51
9447,10586,5,226,579,6,9,2014,6,20,1,2013,58,50
9448,10999,2,445,109,15,1,2016,10,10,7,2014,25,51
9449,10715,1,299,521,8,12,2015,6,10,12,2013,105,0
9450,10343,5,98,206,12,2,2014,2,29,4,2014,8,52
9451,10141,2,641,264,19,11,2014,4,28,12,2016,130,0
9452,10698,4,646,277,1,12,2013,8,20,2,2014,4,51
9453,10656,1,129,708,29,6,2013,4,27,6,2013,53,50
9454,10763,6,85,405,6,6,2015,2,12,1,2015,117,0
9455,10757,2,268,170,5,2,2015,3,26,3,2014,136,0
9456,10526,5,211,425,12,6,2014,4,27,5,2015,32,51
9457,10427,1,618,252,14,7,2016,1,4,9,2014,76,50
9458,10731,2,524,470,3,2,2013,5,24,6,2016,112,0
9459,10360,4,98,241,11,6,2016,1,7,8,2015,130,0
9460,10438,1,283,236,29,11,2014,1,25,2,2014,124,0
9461,10039,6,107,336,6,4,2016,6,4,11,2015,105,0
9462,10360,1,220,109,29,5,2015,4,13,4,2016,105,0
9463,10283,1,648,618,27,10,2016,11,13,5,2014,26,51
9464,10504,1,624,155,29,5,2016,7,16,4,2016,101,0
9465,10043,2,565,324,25,11,2013,6,4,2,2015,74,51
9466,10870,6,464,511,8,2,2015,8,26,12,2015,3,52
9467,10284,5,693,631,13,6,2013,1,19,4,2015,139,0
9468,10720,3,428,491,18,5,2014,9,2,4,2015,93,0
9469,10097,1,406,299,25,8,2013,2,15,11,2015,10,51
9470,10930,4,103,37,23,5,2014,11,11,5,2015,6,52
9471,10812,1,213,304,9,3,2014,4,3,9,2013,126,0
9472,10782,5,587,312,24,2,2015,8,9,12,2016,78,50
9473,10511,7,161,294,15,8,2014,5,11,3,2015,39,51
9474,10214,3,205,34,22,12,2015,8,8,4,2014,133,0
9475,10009,3,544,495,10,8,2014,2,24,10,2016,52,51
9476,10115,1,688,400,17,2,2016,6,2,5,2014,67,51
9477,10508,3,708,557,24,5,2016,3,18,5,2015,90,0
9478,10634,5,245,142,14,9,2016,10,12,6,2015,133,0
9479,10348,7,622,161,21,9,2015,8,21,11,2013,44,51
9480,10806,3,457,290,27,1,2015,2,6,4,2013,30,51
9481,10945,2,181,59,9,10,2013,8,10,12,2016,67,51
9482,10572,5,692,701,15,9,2013,1,19,3,2014,30,51
9483,10444,3,625,552,28,8,2013,9,1,1,2014,110,0
9484,10214,2,549,470,10,3,2013,11,5,3,2015,123,0
9485,10416,5,113,296,6,9,2013,4,20,8,2016,23,51
9486,10495,4,514,232,11,6,2014,5,14,8,2016,10,52
9487,10975,3,15,319,14,12,2016,4,19,3,2016,38,50
9488,10025,5,710,450,8,7,2015,2,17,2,2014,80,46
9489,10958,6,66,344,8,7,2016,10,24,8,2013,44,51
9490,10953,2,346,158,14,7,2014,8,14,8,2014,31,51
9491,10096,1,602,677,22,2,2015,9,11,8,2015,123,0
9492,10585,1,232,710,13,12,2014,3,12,10,2015,82,0
9493,10120,3,139,136,15,5,2016,1,15,4,2015,55,51
9494,10269,1,193,535,7,8,2013,8,9,1,2015,81,1
9495,10115,2,566,579,6,8,2015,4,27,7,2015,28,51
9496,10711,1,176,652,15,5,2014,1,9,9,2013,59,50
9497,10285,4,538,591,29,10,2016,8,6,9,2014,22,51
9498,10000,2,123,150,4,10,2016,11,6,6,2014,98,0
9499,10338,6,446,208,6,2,2013,11,12,1,2016,13,52
9500,10943,1,522,343,13,5,2014,6,19,6,2013,86,0
9501,10672,4,609,698,15,8,2015,5,12,6,2013,2,52
9502,10705,2,265,482,25,1,2015,1,5,1,2016,107,0
9503,10537,2,707,298,21,9,2015,1,3,3,2015,55,51
9504,10459,1,50,440,8,2,2014,2,21,3,2016,28,51
9505,10591,7,353,250,12,11,2014,6,16,8,2016,110,0
9506,10881,4,703,48,22,4,2014,9,21,2,2016,120,0
9507,10533,4,18,168,1,5,2014,4,13,4,2013,23,51
9508,10941,3,603,367,12,5,2016,6,1,6,2013,33,51
9509,10357,5,77,416,9,6,2013,9,21,10,2015,134,0
